Recipient,Amount
7JQZkW5rFwj1C7PwE5sKAkgBVE92hgpbLQGBG9V2DSP5,0.4
85itKwwoeVExPNNYuH4tJtgdqwQ5HQQTycVae1QiAv3a,0.4
2in76sjWKmXRJw6dMx31DfmvqenKuic89kSbv7Lv7g2K,0.4
GWiPAAcPGH9kHN9k9rvoSxxizNF4HawetibY4L1fydRM,0.4
DGPnd8veYPoS9eWUKfu9XXo89deYk9avAdehCUXUAMh4,0.4
Axn9rUzCjdF2iS344cfPsUe8NSGiJe6Ds7ctLD6SFDyh,0.4
FXT6WroHYhbPTPQy3ugvwXG4xbr6PTa47sHrRVLoGZhw,0.4
7Qmhvc7aScCfmNgUTU59ByEMgDczhY4ECC9NEyQpbnte,0.4
63GhDVJHVFPUBZ9RQ5mL2p7f7oiSJ9WS9GJ2iSDvGHN,0.4
wrnEPzLNdPnNtu6kRPggR1RQPBb7MBJ58NvivigAQyZ,0.4
Cjx4g8ocsvjdygodQQypdTTNMTKNvDm6Cc7i44ba14Zx,0.4
7NT2oS5zpCYqfeQa2UkWDTTjoPbXu96F9H5tgAGA8muD,0.4
BjtBmLejyULmHXJdUTjzrN1R9Xg79ZLoK6HQx7Zt8USV,0.4
9cMgvzKnchpi9xHivpYBMTqTW5gZyqT7TFuiPbpGd7kx,0.4
8xHM6k7Yn6Pxj5AZkBEkG2rdS37ct1n7d6xwaCofgeZ4,0.4
21qMWRjKS2vZxZRcc3vRW5iLtwu4kS8xLsLP6RNaqtcx,0.4
GUYgn7sqJh8XdcGMYuPGyUqX2CVFkxFCK7Ui54LifkjY,0.4
Bfy69yb1cPNxYLuJRARf5JGc6GPGAbXumqpzm6RPriwN,0.4
C8z4F4gUTUoqXZmGjhfMqX97B5RWYvWBPWx76hbn2cVU,0.4
2SwtQgbUv6eBH22DrdiXZQ8L9LbCU4hptp4kC3EgLai5,0.4
G6V9GdNCVz5bEdbt7qBwqky7cwCfuv33TXnyMBZK2JDC,0.4
F1aev5gdLgA72g6dYfGM5rXugawwzEaXRfBJKKPTeV7E,0.4
7z6Jyr6k2FcaPZE2yDZkWBgr7ped7X4L3pwwU4Cna6k7,0.4
CsxG83ERCky4B6SegzNJtPYj7MpnAP86zd6RGV89BCdF,0.4
8888884FwxTfNYiVsawvpnLAb8yB5n2AK4fRK5bJDB65,0.4
68Wep6pnxeyBEAxPU8bhuWSfbkR79nLW4gBmdBZrrqFo,0.4
E5Spu55MaHi1f61y4PZDAr4ZqCa6KLEeL8eaELg8JkVY,0.4
7d7BVpzbua6hD8i8NMgH8Ysy32UHX3uD7FvDikUptbFX,0.4
GvL5gMsCD9h47bABUFQfgoj6ErqCrgcAykg4xaeFatz2,0.4
AZ1hxZtRt7Cz7MM1G5VxwhWEdF1QDdwj6iT9bBdndmMw,0.4
2tXoFWt8Eg8gZCqBTdm9LWbWMx4twbMzkqBPDjfQfrmb,0.4
DSPrmgbuoJUVkPwNgAkoCAE79gYxg5JGGpHuauUEFVLj,0.4
7a8vC85aiQoV3QZ8rx7t6eUroqadd7Ui3ur7m1JktMxH,0.4
EWL6zYRayjXo4Sk2otRqo4fq5CH1y1ADv327B7nyjMPY,0.4
CdaZY25Vuze7NApShyMiibaFMyGhXkgco2QwCJSWLrHf,0.4
2vqHrzMpppgVxj1Dto28W3qya7XpWeqZUn2m3k4dQViy,0.4
5MMQ94Hfrb9eVsdG25K68MmWteYndHuwR7gpMQhU3R3S,0.4
8hPB7eRGJkpHhxuYDVm9csdGdZePMymrRzc2VEL2F45p,0.4
FVZ3sLJYKpKQg8cjA739ZXpcp4sPu5ah6g3PTCmuRMCW,0.4
FVVRNsRNYraRaouLFVSBo5daxPJ8ZEKskHwVMGdnjCRH,0.4
yqKh3Ty9HrA1Nd6HYWnaCvhBwnu74FA62ofsnqMbtDb,0.4
GZRGCEsGYdB6aEjSp8gg3VNko1qiXNNKLDQWcDrABExy,0.4
EgenShkgRSj6Sd39YcBDmGQjwBGAkGHgdpUPVxmm2VVd,0.4
5T1WyaHkvtjzQoyEHJbcaueDraVMJNRm4WHt22RwgHWH,0.4
19Pzhvwum3uZ2U4Ymrt61759WWJ1c8vvycdj9CRLSeC,0.4
3DsdEA2YVdKC7Gc4Js6WUvSs93ZwFcjJP3Fgoqv6AwFE,0.4
DhbAmbciGhe2iQn5YowvvAXC88u8gqnC13pFfGY19VN,0.4
8Bt3jMXf2wCoXH9xRQ4He5U9Hb5EQtbtN6rwQgo68FSu,0.4
HkFzuVQE7m9GoGKD6wm6XuEsdqdUeCJQEuuPW91xWtuE,0.4
9HDbJeJ1nnsXamEAWYV3yYWT2YRzxJ5NLEXQLhFZDxoN,0.4
F4KWCN5THkjinBRsf2SGorR2SnmsX6rcj8MFKGFwzqYs,0.4
EXALTKfkYpUJfE9wQKF6TmZwfAvHGEw7zt7hkRYpp8Ev,0.4
7XnfQdTtcAMA4gFCSXrNSHKt7odS36i4dsRYVaPN25FL,0.4
4DVdDBqEfvHPcdAJ7zCEodWbfcgY5iqtJexZxnfcZbxb,0.4
GhxuB6RH6g91Td5kovtBaHnuRiSWo4JZdyD3RZgKzQEH,0.4
MW2hCJNovyi79RiKMxqno1p3DSXEDMV412VGjdd4Rjg,0.4
BtWhJKzHGAxyzfWwKYx9vj6zBTMBPPZX2zzprxWCW91Q,0.4
Fo6JsJDV5vLgCczPArp7c1k9h56kgTGF1adiRSzcJRDD,0.4
Ci4ijcvgLwYvrqpy53CWQ4ChigKjypPJX6RcjdYF8mRs,0.4
4pYsMB872CnNRpCzwHk9bfcKegjuNksm98F7c3WNhyr4,0.4
8wekSKWHiwwK1VBMaP6rAYvxMAAZtPDq27z8cTR94zE3,0.4
49tbdfA95k4v2LAw2dsQp8fvLaAYsz9Whgn1XQs7hQXR,0.4
FoNfsRxLwCc9LwqSHgNhBNC3k7agRhwp5s1xgYsgqoqx,0.4
2MjcGttoicN9caF6mpv2JZZ4NtcsvNQkrpdW9jZtX28Q,0.4
713jC1soLqPGYrR9GN6K4y4rDQXp8R11kx3YT7p9Ppxr,0.4
49FYWPBS8iUWHPEfUN2Ryh21kXqihncavFYHcx3xv54u,0.4
CHyFVakLecCoZbjoCEF774EU4JgdRodBRWUEE4DpvG5p,0.4
5CocjJhEJewxyio69r2hnKq8NGV6TL2YorKjBM8S1rhd,0.4
2d6kkDQu3Kj9Q5pDNpT1KUtikSyJMMwFXzpsevei1Pbq,0.4
Fg7RXkroFucVuYAFWuv2rVgoGC59S9bGXAyL6HAF59Az,0.4
BDf8tyBVRWvju1sgVFE9HKvQTzLV7E89N1ACB8hWzFHX,0.4
AeuWPe8KL9KDZUc5yk7Aa1AZHEWsQY1K6jErdP55L3K5,0.4
7r8cwjLkW1zJjipQfAgQtgpmwjoan9Y6Qc5npwNFqkRW,0.4
SPafF43a1RmvArMAKLg6aVJsFLcJftPmb6Hu8JNMktV,0.4
ESdhgiEHMmyvureZjGHesPbpdVPuAKDzxMpvNjNzCsmP,0.4
3Vciii9kzGf3YFYGzD7se29SkYvTQ4t4ZtrfqE8HguWn,0.4
96Ko24NMrCuEzoURSsiiwB48MNcWhac4H7ZQRbeKnCNG,0.4
5o7CrSUjnH8BPSEtrYz31RSbfersVLnGuhHjn5wpSbf4,0.4
92AhmPgj3NovqiAJgStj823q5s6RSbJSncNgu9apyFuc,0.4
3jhD3ZvWmsf6ZgKFYwisGUT8hbjo1Z29uHW5ZmyAW8bs,0.4
bY93BxS7hmVFsfGBH43swPtmhxrXpMbURuUu92t6HFf,0.4
5v7KwaVkKD3a74jCp3KqhHCaGiwuVerYjbXhyP6UHngD,0.4
BmcEHXdoErEot6jyrvpM8FfR79oBq7ahdyxAdFeG1Wn1,0.4
7RR2Jo6Xx8kwmoB3Y5mFiytRdTJsVy1FSa8ziZGj9zJ9,0.4
8oF5RmacA46jFja7uQ9Hs1CRR5JWRJZ2hJ2QdTA7LCy8,0.4
8NMe7GrAJKroHW16ZZxNpSMLGAcLKL5eCPUgBWpuD2vm,0.4
EJynL8b8euUYWfSfKEy89Q6vZdCrTkLT1CiKMv9d3ojy,0.4
9gue8ERhjvZJJyALdqBejEqFYhF77w9drnAGnWTLnCnh,0.4
FKP8ZYBkZwXEykbUJFUk1om1jXD2c2cLvBA2bRMCbmu1,0.4
Hzrt8KrvX3XkGXids7x32SRP1Fb12tphoU14x3jW5bhE,0.4
DpSVESsDuqyftL7JkrshsJ6SBAaERKhCkYVduwkHVTpq,0.4
FGWwRuJzgtjAAGRe56Ynd7SogLaEcAAk2a3W6bxoysfw,0.4
CcBKb22bDnGiGD4VaE3ZqmzdjgKt242HrYjBbCwMqa1m,0.4
76zxaUvd5avjVw4a1K9ukoBW4pP31td9TsM4TrWBPX2H,0.4
FuJcNRjftZRZvUiWDG3TpPM8F4566iXDbzVFdPhQbEri,0.4
CRTCam196AL2HfzFBG6UNnuUcA7oatFKhpYz5qCVycRx,0.4
4Z51TshQM6aVBKnV99sbA78bMq9KGfkvDNWAkuFZNJ4i,0.4
ED4CSMUHLep27FQ58sJ4hQ8gfd9eHuHr4DtAq9te7Lmc,0.4
4UkvXEkLBqou263Tyq1ijSJCUmFmGvPZvj16M9qdxb6c,0.4
FVvb2vaTxcuriTUqKEz8YsDK2vH4eRLHC8aEPMdmhBgr,0.4
DqKCFXJ8kt8v1rd2m5brXiDQKpqY7x8b8tefBoQj6pBP,0.4
Gccu9FzBe91uo9irDa1Fox3gdY4NHrgo5D7QphYPjL8B,0.4
251Cpywp4tU49BDG9o4Uf1N3Jmwh8xDhY8GvMcMVm2oV,0.4
CRxfyVsNn8XaKyTYmYS9uwsAvvpiAZhnTcufm6GF5ari,0.4
EpHnVZM9vUSb5cK3s2xHZQkCCU8AUFhgbbU9hrDZ7Wte,0.4
GXa4gXxa734ZRLGpzEMumY1dLJHwvaSYijw5kJJZUphD,0.4
2seuGqJRcCo3BHM1ptgQ9SUG6aNPQ2LnJmm8oEHRmiYt,0.4
6PVCXEHxDFNoRskHqHnyfa4ykD3a5eQHATvE2ccSP2Hn,0.4
BSXmz617VLdprwj81PBRoZbZWxz25t5BAmk5RDH41c1c,0.4
Fqzj8f2KANgUg59zRenvS8anj98bE8FLfABEfm2aT5Qh,0.4
2cBDeCfrXzciwa5ANcfXirSBL7emZjX5z71PVSnXqbgK,0.4
HS5nCSThYSWFRYanwmdEPVkZCQP6n417qWHUU7X174RT,0.4
HQo49h3c4J2R2BAhAKbUgs8swgkLf3JGadGAKxt7ahz5,0.4
7rj2Z4BFBjR8N6E8Yw5eoAsbWod8UcmoA66fFPdqNsAY,0.4
3oH1XJm2n6Sossr9CXtu713U9HvB1TgrqtuJvanjtJwH,0.4
DVPzpPcz3y8VJ4WT8dkKScimDmznMWh3TRDzihup6niE,0.4
EdbgwQBEWvYoZ7g3vAoLX5G6ps4XB9nU6rKivdNEyUSM,0.4
AhvjtsnGcT5xbsgmaHkwDTaPeEgU2XBE13v9p5zs9Rvn,0.4
2wNoPXw1s78KXuEYUTY5Pr1keDMoA2DffmwzHbWfkKHt,0.4
2cFoWmKC74BZ1sEnuz3GFaFJhiYmbEX2U36btiL884hs,0.4
8Kv6Z4qx4hTD55bjpBwqPo7TbkWScZ9HGSi4HwAKyCx5,0.4
xKq9XEN7Z5eQQHmHUvDXZa7Rq1PpS2VXrjx5tZaP9jH,0.4
BZrBKcWyQSXhveZc6KRnoQ4Wsu27yZdw2vpQxrr8LSKH,0.4
6AXeYZ8WNFbXnTFEpJVUA8v9N9SrJsKFFJptE4uFpecQ,0.4
e3Kt9hJerSDwYr1VUukFQHLh7RXbJm34dxRYAV4fVcy,0.4
EE58g83H3Fda7a9jgohmMAwGvKDCTJXebGd7hN776ks3,0.4
7tCLqrMMzgSb3mWUVKzTxXWpNzK75XCG5pKumiNUHbrb,0.4
AJ53YSXiAX8LG9uzVQWtQWiQC87Krgfzx1Nnckak7Yrc,0.4
GKXLX2yxTbi9hbHyttzFa7FfrqhUpFFxR7oAconi98ap,0.4
7vWo3sjAgstvM3nwHpEoSNwfqxbYBuUJk8S8tgkuinJF,0.4
2Bf23bdycLqb6p9wKu86mWTzXUR6mK7eS2qRsCNvxZjC,0.4
5Bu76qEVT1kd8to2eeKrrVfFDYttvBqGi4ZMawcU5Wj1,0.4
84zAtvouszcHHLw7aau1KafrjHmjsY85sF4KMZwady9b,0.4
2yFZfcqGraxmop6fuYPktVHBBbawUmGGvAvuiddCLYiz,0.4
2Z3xpRhhEok2RFLxEvnXZJsLxc3nUbc8BdH4WTWeWZG5,0.4
FW5o1G6ByPht8wRU3HCBYsj2ahZUcn1sRwy9USamQhAV,0.4
86JGPVEm48KvduqNpZ8R8i3LGMpffEuh54w7m85VJb88,0.4
63DWEth6krvd7pEwhJ6J6QVkaqHCWAMB6uhzxdvSYdD,0.4
CKMBd5HiKpvuAbidWeFVdFVRjFr8h7e7D6n15z5SRQJe,0.4
Nrh9THFAKeNzzXDZMAgUHeBKvWfP4TADXnjQR5GgQh7,0.4
6jUmcbXdV9vYn31RLeb4u1ybJ6ipxEKbxZgWPvgC2jZa,0.4
2wxQkfPNSuNXYA7E53VT67YTRQtjeoVEwZJuKDZb6mrn,0.4
GaekbPQJ1pNHFFwLZZjR7vwiV3pAUTYWvbUsPFUtTer9,0.4
7BT7WsayVbAwJfCh7jkehVPnVTRZbr1MZhATm4b2p64R,0.4
4edAJriqwLbLDNCZGcopyxJcUUsUU8RQhKtWfVoYrBiK,0.4
5qwzoFvsoZa6tYJAe9jhCsJQaYZ242asMFmtau2mCJvH,0.4
2xLzY3BKh3SriEdnKT8ujciGWx4dpFhFfQmPnXe7zAew,0.4
PrMdDYvzSQh7SA4ydFW9x4qxQVTXeEq7KvYsHfzK6wT,0.4
CDZ6uWnzfbWXqwKDdtCw8s2uzyqyhfqa5xZRKGyuxXnS,0.4
HALkwzhMPFK1fQJhimZx62TVqYCvhZYq4bnEmyjknPV3,0.4
DYyiG9p1qtgaVZCN8H7NgcxszjuoRt6HdyZLMvTkoQjz,0.4
8hqjU9JWqgWazwmsc5iGhVxrfzKDaevtZ2YkmCx3XfEo,0.4
4TFMBsJq2EMd7KbqajwTSZoxAiG1wg67g5P76vjGt12t,0.4
8drgH8gdsJRWUAERt3CWnJ3qyKJ5JXmEUT7vpV6wgaPv,0.4
61ftHqTAmEtboazU4d5fiEjXTpBMecQrWppqZ7SDUWnf,0.4
CBNADihCYAFAXoQuH1m4vqMsPsUgExyRxAfZK6T8WGbo,0.4
23LUuheqUejLoKV1mdy8WxjRafRMUJam3i4yAJteZM17,0.4
DZpdy1AT43wb78o5eVCKoXcHUYxV4SKE5RuXBzbZGqNH,0.4
2LgmipBwfM9A1EEcoCPhkLPWroLSTPSx9X4QJQPnWEhR,0.4
4s96jMS8sQn1AdC1CDuv74QZ5yUAfick67Fc7KPLmqbx,0.4
7Uy9KcdSdeTN3PASkhvTj6FcFn7gSg3CWuPKBmmUWUtS,0.4
GfKwtnqacBwM5WwEtoPVMkcwA3L5Z2sfgb8GnfZZxQVn,0.4
A4EKWnT1N4Pu6iz3w1KEzUTDkQS2b9bRgAG5241WJ44T,0.4
4CBXjX9WnaEafyU4aH2Yv5W8cHHRfdvHLpdnHEWdH5jo,0.4
Gz3E9KU11aed7SpShkkKP7gGxLXbf1kfozAZDdYS9gR5,0.4
7f1rDArHazXvpNvge9jFcuHYnFyGBoQcrqHhQYwoytnb,0.4
Fzhxsj2Fiw2XgHcfXX6grz4Y7JBAUSiAL1hbF4QSkGQe,0.4
33smUtLwWvdNj9huRWtB16poNTMHn6imQecRxk6Sf6aQ,0.4
42ntQWTA9gFrjwBRbsTRcB5UXHgwPQ3xQ9YWj3eFBkph,0.4
GnR2kL7NxtTCWW4veXCK4ftKP9Sph9Bi8VMHv1rD8sUx,0.4
BkkLwYnuNVqKV6XKsqx41DQ9wJQvxLht5DyhZZgsfV3J,0.4
4bDetq3VKJt5XdD98CcvkUFLTUEL7FCwfZMt7GnUeAU7,0.4
C3RysTJ9UFyxYxT2rpgNkbfCNs1DyP3ykMVaiQ15oQUS,0.4
CNNgrkAHANs1NuAwUb2RmF5S9rg7DyXjXhF5kTrruN2A,0.4
3WdfN28kQ9R76xKkWKuaGpRfTKnHggzNqYkuNiyx6eq7,0.4
o8ovTVL6LvpohoptZUwusAT25zYmtQbLiGXf3JS77Tp,0.4
27DV2ZRvqhDxbvuoUfMuMdsA7MAoECH4xf6fhxswfMtu,0.4
H765XgyJfKFCdgB26RwtUzUqEgm8TngJZqNZn1Sx6sn,0.4
9CA79ZrABYuRjDT3NbiiuT7Af6yFncfzVCzpQBKLHufG,0.4
5Xdx9h8VW1xWrVjjVbD1vedtKTqzyG1sZZFNbZ4BWehU,0.4
CCf43MkQpiSf6XgLUoj5ByP37EgVpkbDFt6pEFHz536i,0.4
68rAvbrTNWqQsSpJpXA2ZKvTQTiqjAqa6z6Z1xA8pyv7,0.4
EX7KvWB6S5AaDAJTrCN4E5oYw7LkVprJuY6UriQRABFE,0.4
3B5hiFdmRgN9kRPpYws6g1wDSUpV436Qv7yMX1VKWnjp,0.4
HPt8iUtYMbWZ2uLNnYoYkUFeP1bXJNGBVwMpZoMtjoUJ,0.4
3jo6GhDKVqCCf6YdjeSMzu954o2RhBJcHvueHXGNjawD,0.4
7BxkwKdqnUzvRf2xb3JMaynJi1x6Qe7APaeq8WnBzZXY,0.4
H7qXonEk7dsCpSpQZYzT16vworgJdtBb1WnFnfzeWXYC,0.4
FcjAcZNMSrvaHhdKkEV4H7FbXqKtyqMvqvfpGytMF3zq,0.4
B8ZzxDTu9mPnNtEgfBYhLPqnrzvxyzFJVEE6U6YAd4Tm,0.4
ATkTu3k4DKFavL7Xg4apNpsrwbPCuv9gxLD6Y3kLAkAX,0.4
CMjLMdQUSRtvQs9Kvq94zjmRjXxvPxQ78RMhtDbX2CKy,0.4
B4QJRzRyh3BhmecEjtqYF3KpfNaygpneeVmQnqn5XBu,0.4
3u8gyvXDrUsdcJaygCiznyTKMru1S8hKawBg5wy5jSCJ,0.4
BquU795KMxqcvF859c8GnMLfQc28VyaApxm6DwPPbqDK,0.4
BJPKA869EARfziswFfdW8dby4VhdxE7ke195Cb1r5YYL,0.4
DBxNUgCE2PGZj86hFDSgsrE3wf7CGXgayUkhoP7jVh8w,0.4
5zmsasZVJb5sKgcNu9w9jwfF9JVSrw1VQij2GLt38Wm1,0.4
3RckwVfywqgVuDgiWdhKNHEvmf9jEeuBHhvGyA1dc6g7,0.4
AWGj325JMQLZq85hkYpgphNQ93kLzWvcDdrsqg3jk7CV,0.4
CV4HQNLrc6nkRLZ7sXBd1ggvPhhQ1Bz7ynYQvGveKoYf,0.4
6To5YCJA4wNvEXNCdndgcMA6XiC3PFr4LgXSvZXhVhXT,0.4
2ngK6atMtp1dDtVpYmC33BQYZBqGCivymB9vqYwBQ79u,0.4
5GyjWAzjXrvy5JFaVSfdZ3gkNegMFh2QvAgCcDMPvgx1,0.4
83WaoYtLDMc5DHENgYAHUDR4mTzx4UuzVze36tyqhjjR,0.4
AQn578wfGU1qQGKaAnRtYvv1Cpo3Dc5fNLA8yDyo6eVY,0.4
7onrPbfNdzHvLSfn5ms1y9vTkmfFxCF1hyVCgMVt2ts5,0.4
ALxZPZ9KFNwrFvaGMLyaM6Z4edoA5G3Y6TAV3MppTRrf,0.4
4zXjjHTg9cBPUWyQGYUanK1qkCTVKbhMtbuwFb8HL6Mw,0.4
8eegQv6kYTAyWj3oQaxudmPBktJ3MXnzDoKmBtZ1UrDP,0.4
94YxSTHy2icqzN32T6CnNxU938Gwkc22MtATXZZ4Cb7v,0.4
xmJ1aqpbySKMitK7WtboxAvXmenLeCcxHFHLrWCLAx5,0.4
AnLHxe9cK8gqFYKsNWqoz7aF6uNN2e2Gwm9F7RfenMyi,0.4
9EizyeiD4yGAkLUQt7MC4yUVbjMunnAzJETJc42E1qvT,0.4
9DXm5j9LGWaPu4MogVyFEAFgCUKi167nku5iCmgDv5kk,0.4
3BRLjskE9LkL4gwCz9DTgToaSK9Ymz6aqv39evLNQamP,0.4
4McPVA3Pswdy5put4zKQw9UyiSGG6T4x2aN8Rdd3Kb3p,0.4
ExWA7uwEiXCBD5EqJ1Yj5opQmnbkCBnfb12k1kZUWXkL,0.4
EnJYPaACNfNrwCy5GUaV5NQbcZnxcwg4hPEzVgtE2Rug,0.4
8Az3t2C27cdmu75MHHPvqL3FiZJ5HuABgUconXnGkuiJ,0.4
CcdCrzBxvUXo4VrUUwAs5c8aMbECLu5pu6dQGN5FZ2Ta,0.4
2NfHBoTPSfjoy8HR1VzUD8sqkPHTA471hEbd5po8yM9B,0.4
FsYJbcBgFArBiJ5mjDSRosPDZPgSxuJ6jVob71UsuWAB,0.4
4XdUJo6qXSbjsB8pEVwVCGa3T8bdNtWoi99RjPeaAjJZ,0.4
Aw1F69eYWjy6Ap9hhvwAhYhGvWubURdSXrUrVowJknDL,0.4
9e1eevpPTvsgxa27UiGG7jY4FZLrAEZLaQztXWXg6syw,0.4
Bdtg4tZHhL4KSfxJ9N2D1YwguuxDfSRHpv5QU4y4zMXW,0.4
HW42uwjdQL7hF5H7gmmfGLZUFKLSBvprMn5K8D2chBiB,0.4
5ZruPhobkdUEBVmk3vQZn37uYNYD3X8SjLAYxLbpuM4j,0.4
G7aZvdeEA9Ffx38UdjRDfXMqDA7LGjUwdsux2DkTGkx9,0.4
8cTVBfnJjFpkGYJY6jaMTDDs7vhHMxSkWqf3YixoEAX7,0.4
54jeemq7yoAEM8UCpQXUqVgeSjdngU7zCBbZx8H5zL2e,0.4
4sHhVsNdrzDfpo3mzuUsAY5k16vLcuya11KNEbQGUz87,0.4
xa6FhXqqUVi82J6QnELVmMBV2pEs3j8oatDRJtx2Rck,0.4
GNP2BoWcrf55GHPmCGxqGGSTNajeENyKQNN6dtNdnLZA,0.4
A1YH5yDs4nbt5E144r4LfguR2UYhGPnnBmuvRR6qYDus,0.4
8H1J9vbJAvdfeLUMzhMbyXpA2w5tKipE7JM7MTquNEad,0.4
HBpvpxNgKHR7RrD2TtGzgw8TYz6xqT2VPZwdxqzoN7Q8,0.4
9xFWywssLcCEuRiLZHEKzPF8RpbsXANr1hSjShoyk21u,0.4
Aum9RzAz2BDQpKY9Bd19abVaA7JMrWnDXjWsLrvPWnUX,0.4
CAp7uEPwg3TVxtiBFGYDNgwbeb7NBYCHrHtoUJFtiSd5,0.4
4dFQ6NHEto2V2N9GYW65qPWQ2Kmsa3mwWHXbFsJk9BoJ,0.4
FMM66swKnhX8ExUewQqZmz5DvoLgjyig7Yf4B8rNkTT8,0.4
rRprMynwjC8EKYZbVb41dG5JU7PpYyQcJZebyKnw8xQ,0.4
7naDC3pft6xY3ii8uba9qR3nqwhxKnWyhfTY98zApcYs,0.4
6GrmctVp4AovPWZ8MyQH3LZ7cuZEUdfUYHRysBYBEJHK,0.4
4ibXZFAtNbCtDDjAbctKxTkpuVYCnzZVwXdQvzniDfQc,0.4
Gz9NQXQBayZUFmBSTqm6bbfKRrcrZhBGXgboZQyepvho,0.4
6qDsqYvvuhEQWPo6ay3qrErmbmZ6dpBAhSSHCLYgv3SY,0.4
D5r8ex8LGXmrV2gmBDqX2qDwvQTKrd5PjHbRVyDmENJQ,0.4
6xZi5ZWAtXdwGcFVJ3MVGRoFKQjU7kim74QG3jvwNgar,0.4
9nDNShuvzBA7LwB6udhHLa9EMUxRL5EHjvzo2d9FWV6x,0.4
HCUZMwP16PUnLPbK56TZnGKz9vu6T68xdfr5xR62hvb8,0.4
DPvZpbqmyugkHLUwjGr3SHLA9hQ5G7Y8n5gihjk2pxC5,0.4
3NXrUcWHjtJk7gQZqw3UG6CZoJrfQtTp7NhbZgv5sm7J,0.4
4Qyd4MmwFkWQPqotoJXnqB68DdTRSCRrLxUyNj4sFhVB,0.4
FpQdTV5hEC7fig4P6tDw6t2iW5crJedEK3xyve3mUzL3,0.4
Ahq9Czf9WwgbP8gaWwNnFukCaxECU7MtdAooBhi4eehh,0.4
nihaoQm52sUycyUy64iXL1LLBNRBp2pJvVwodBL2M5g,0.4
7iH3qughDD2uWyZSXJpJ2mw83V8Fk9m6bmiJcuiTxLN,0.4
7mexkxhFeyp9oz8CnuiuhkGGoQWNkDLwMA8XX6rUun15,0.4
4UKiCUyytWqxGGwBsyxYJPFPfk4134xrpgR2NvMQaPCz,0.4
HyCif61WxVDEYuEno57M4M1fBSgU4QRGj1VFfcebZTyC,0.4
9X5tdiotwTGhRWRyvQ3RwoVrCNCvn7dba2v6UqHgApgn,0.4
Pe5KpTUGMd6gC3jh8ZBmMx3amzo723qpvQArEV5iYD7,0.4
FsejhpuE5pHeVVrTq7mehWrTwUDaV7CB5vwiLbY1BMZW,0.4
9A5d4zmJ6ytAM6XedBGdpF1AZHVu2BLpPaWmfYjAebpL,0.4
D6HnHT2zNSDb2ks6pZ8AEtHRgT1hWhiJA3MWonm8QHEQ,0.4
GU34Hifbw6qGpA9UiHancqsY6ZxUJjyWuunBurpwhLQ4,0.4
72YtaXkPXxtdFEAwmcXchUScWaUU912U9YKeComQciq3,0.4
FcV9Vt8Jsc9eCz8Dc7xacWEYqpyuS9cGkc5rNQ83EL9c,0.4
B52hq3ZfeRdLqe3FJPJdDEhYJi4K75KwLKENHWyJjVax,0.4
BBGG451hPfBsX98xLJJHreJ2ZKo7rfaudwsZjfbGVjqE,0.4
FPGi28meb8mHe9TSceebPq1yeRAFB3duRVe38quNzcd3,0.4
HKj9itzJwtj6ZHg6ztMRgSHsqGS6voHWc5otPMEN6mJM,0.4
CeE7DQt4bTs51LtpkyoX4S4APgdwGXEBEC2AybcnN5nX,0.4
C7ARLzESuPipuMjnzh4rCFVatZrooKNhFy7D6dJK32e8,0.4
4wFXD8oX2iGox4ZZDht9mK6h739nqgzYkPSXZE1Kvrpk,0.4
HPsERZaSdcZcBcqtNsdvMcFxrC6q5XTVJ5zxV77bZ3ZA,0.4
GfX8bAMbokZFKCd8q2xgNWgCQzqNZ3rroj5J12zH4CqJ,0.4
8pkFQq35APFFSWtDq1cwYzrHhbQyMrLyF3PK2jkfZaeN,0.4
CqwRbwjKK5cfjjrbTkrcPWBAKfWEmqn8dG1XuBXyxwJi,0.4
AqvDryoK3FCHbSW2BFVHphsDJKxEc9c1uUoZ9Buvw7on,0.4
2JjNYyC9USVotFtHwPZV9wQbtHfVu6LadKsu4HkCEyjs,0.4
2VEdqinuUgRR3KWecP9EmUjz4QtVTn723Npo84fQBggZ,0.4
nSu34assxxdRxmamcVSVqtz2y1ZXQcjh4d5PZmjnG3E,0.4
HG338kRNwsW45Jb2cRJQ6dnSKd7hqNDfPMNMXkinktVi,0.4
EvCm6NwX8u6qeQjNmQT3EnysbUzoqKXTpgFb6GeLh5Ek,0.4
Dcf34s91tBCTHHzqymF58fmjq84mRN4tYToDqQG2GJK8,0.4
2EKyGkrRkWnLvJ7AfUiV5Ws8Zvj3wSgUx2QvX6qpX3qn,0.4
8sHNmRVsTt55zcGhijnSUY2N8afw38K7F4q7xdLosybG,0.4
8888zvhDpxSnJTVBvG2MzwGfN2oX4n8uerWwPtbv8888,0.4
AttmUGG3GXqFEzbxWdWVvK2kivZp9h93fFj5ryGAX5vV,0.4
HjLcA25nciZ5SEFUhKQeNhe9JXeyNn5bf23nsDBUdgwA,0.4
FnhuwsMHKoGSk9okNR3kB2fx95xfAynGKQN1UNzcPeSd,0.4
6birgWKDmmVetAacBDTyC62V2FmKykDDimrCShsE8fBR,0.4
E4H8TUdWtoc8LKdvGSnq5GwBZTZXhnDL7ZN2StQNeRzS,0.4
DzthuzSkNwHM6PkYZWUMPHn3jFoaiJ77ukKa8jVLC21h,0.4
CRQVumSXFRw4fqu27cvSBNMKCto4TW1tcPAr9JcS4n5p,0.4
